guid,encoded_name,decoded_name,type,registry_path
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Ivfhny Cnenqvtz 17.3\ova\Ivfhny Cnenqvtz.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\Visual Paradigm 17.3\bin\Visual Paradigm.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Ivfhny Cnenqvtz 17.3\ova\Ivfhny Cnenqvtz Hcqngr.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\Visual Paradigm 17.3\bin\Visual Paradigm Update.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Puebzr._pek_zwbxycyoqqcabxwnssoztoxxtt,Chrome._crx_mjoklplbddpnokjaffbmgbkkgg,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\grfg\k64\Qroht\grfg.rkr,C:\Users\Boss\source\repos\test\x64\Debug\test.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\PbafbyrNccyvpngvba1\k64\Qroht\PbafbyrNccyvpngvba1.rkr,C:\Users\Boss\source\repos\ConsoleApplication1\x64\Debug\ConsoleApplication1.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2508.28.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2508.28.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\Yno6\k64\Qroht\Yno6.rkr,C:\Users\Boss\source\repos\Lab6\x64\Debug\Lab6.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\Yno6_Gnfx_01\k64\Qroht\Yno6_Gnfx_01.rkr,C:\Users\Boss\source\repos\Lab6_Task_01\x64\Debug\Lab6_Task_01.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\Yno6_Gnf#02\k64\Qroht\Yno6_Gnf#02.rkr,C:\Users\Boss\source\repos\Lab6_Tas#02\x64\Debug\Lab6_Tas#02.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\oqrhaybpx.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\bdeunlock.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\OvgYbpxreJvmneqRyri.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\BitLockerWizardElev.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Jvaqbjf.NqzvavfgengvirGbbyf,Microsoft.Windows.AdministrativeTools,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ZvpebfbsgJvaqbjf.Pyvrag.POF_pj5a1u2gklrjl!JroRkcrevraprUbfg,MicrosoftWindows.Client.CBS_cw5n1h2txyewy!WebExperienceHost,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{S38OS404-1Q43-42S2-9305-67QR0O28SP23}\Grzc\44q2p809n0r8op77rrqp615nq8q2106q942p68\JveryrffFrghc.rkr,{F38BF404-1D43-42F2-9305-67DE0B28FC23}\Temp\44d2c809a0e8bc77eedc615ad8d2106d942c68\WirelessSetup.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2508.29.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2508.29.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\5 Frzrfgre\Obf\QYQ\Yrpgher\OG-23.160.0-64HJQ-Jva10-Jva11.rkr,D:\5 Semester\Bos\DLD\Lecture\BT-23.160.0-64UWD-Win10-Win11.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{S38OS404-1Q43-42S2-9305-67QR0O28SP23}\Grzc\q97333spnpq7p59pn3p2o4369r5r64spn8rs56\JveryrffFrghc.rkr,{F38BF404-1D43-42F2-9305-67DE0B28FC23}\Temp\d97333fcacd7c59ca3c2b4369e5e64fca8ef56\WirelessSetup.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\5 Frzrfgre\Obf\QYQ\Yrpgher\Zvq\a34vi33j.rkr,D:\5 Semester\Bos\DLD\Lecture\Mid\n34iv33w.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Jvaqbjf.FgnegZrahRkcrevraprUbfg_pj5a1u2gklrjl!ShyyGehfgNcc,Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy!FullTrustApp,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjner\SvtznFrghc.rkr,D:\Software\FigmaSetup.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},pbz.fdhveery.Svtzn.Svtzn,com.squirrel.Figma.Figma,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaENE\JvaENE.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WinRAR\WinRAR.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\Qbjaybnqf\gbe-oebjfre-jvaqbjf-k86_64-cbegnoyr-15.0.rkr,C:\Users\Boss\Downloads\tor-browser-windows-x86_64-portable-15.0.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},1806315051,1806315051,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\Qrfxgbc\Gbe Oebjfre\Oebjfre\sversbk.rkr,C:\Users\Boss\Desktop\Tor Browser\Browser\firefox.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\Gbe Oebjfre\Oebjfre\sversbk.rkr,D:\Softwares\Tor Browser\Browser\firefox.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},1487424305,1487424305,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},3359O0151QS1831Q,3359B0151DF1831D,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\Yno#8\k64\Qroht\Yno#8.rkr,C:\Users\Boss\source\repos\Lab#8\x64\Debug\Lab#8.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\ZvqRknz\k64\Qroht\ZvqRknz.rkr,C:\Users\Boss\source\repos\MidExam\x64\Debug\MidExam.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\fbhepr\ercbf\Zvqrknzcnego\k64\Qroht\Zvqrknzcnego.rkr,C:\Users\Boss\source\repos\Midexampartb\x64\Debug\Midexampartb.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2509.30.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2509.30.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Jvaqbjf.CevagQvnybt_pj5a1u2gklrjl!Zvpebfbsg.Jvaqbjf.CevagQvnybt,Windows.PrintDialog_cw5n1h2txyewy!Microsoft.Windows.PrintDialog,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.FxlQevir.Qrfxgbc,Microsoft.SkyDrive.Desktop,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ZvpebfbsgJvaqbjf.Pyvrag.POF_pj5a1u2gklrjl!PbegnanHVShyyGehfgNcc,MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CortanaUIFullTrustApp,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\RnfrBsNpprffQvnybt.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\EaseOfAccessDialog.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\HavglUhoFrghc-k64.rkr,D:\Softwares\UnityHubSetup-x64.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},pbz.havgl3q.havgluho,com.unity3d.unityhub,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\cj-serr-bayvar.rkr,D:\Softwares\pw-free-online.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\ZvavGbby Cnegvgvba Jvmneq 13\cnegvgvbajvmneq.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\MiniTool Partition Wizard 13\partitionwizard.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\ZvavGbby FunqbjZnxre\flfgrz_onpxhc_thv.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\MiniTool ShadowMaker\system_backup_gui.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\ZvavGbby Cnegvgvba Jvmneq 13\havaf000.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\MiniTool Partition Wizard 13\unins000.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\ZvavGbby FunqbjZnxre\havaf000.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\MiniTool ShadowMaker\unins000.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\Frghc_FvzcyrFgvpxlAbgrf_5.8.rkr,D:\Softwares\Setup_SimpleStickyNotes_5.8.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\Qbjaybnqf\Frghc_FvzcyrFgvpxlAbgrf.rkr,C:\Users\Boss\Downloads\Setup_SimpleStickyNotes.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{7P5N40RS-N0SO-4OSP-874N-P0S2R0O9SN8R}\Fvzarg\Fvzcyr Fgvpxl Abgrf\ffa.rkr,{7C5A40EF-A0FB-4BFC-874A-C0F2E0B9FA8E}\Simnet\Simple Sticky Notes\ssn.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\NccQngn\Ybpny\Grzc\havgluho-376r00q4-pp60-4258-n7sp-72p1r092169s\if_Pbzzhavgl.rkr,C:\Users\Boss\AppData\Local\Temp\unityhub-376e00d4-cc60-4258-a7fc-72c1e092169f\vs_Community.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\NccQngn\Ybpny\Grzc\619o3pn4p636q1n9n5o8\if_obbgfgenccre_q15\if_frghc_obbgfgenccre.rkr,C:\Users\Boss\AppData\Local\Temp\619b3ca4c636d1a9a5b8\vs_bootstrapper_d15\vs_setup_bootstrapper.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\NccQngn\Ybpny\havgluho-hcqngre\craqvat\HavglUhoFrghc-k64.rkr,C:\Users\Boss\AppData\Local\unityhub-updater\pending\UnityHubSetup-x64.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Havgl\Uho\Rqvgbe\6000.3.1s1\Rqvgbe\Havgl.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\Unity\Hub\Editor\6000.3.1f1\Editor\Unity.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.NhgbTrarengrq.{923QQ477-5846-686O-N659-0SPPQ73851N8},Microsoft.AutoGenerated.{923DD477-5846-686B-A659-0FCCD73851A8},REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\Havgl\Uho\Rqvgbe\6000.3.1s1\Rqvgbe\Qngn\Gbbyf\HavglPenfuUnaqyre64.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\Unity\Hub\Editor\6000.3.1f1\Editor\Data\Tools\UnityCrashHandler64.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{1NP14R77-02R7-4R5Q-O744-2RO1NR5198O7}\sirabgvsl.rkr,{1AC14E77-02E7-4E5D-B744-2EB1AE5198B7}\fvenotify.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.MharZhfvp_8jrxlo3q8oojr!Zvpebfbsg.MharZhfvp,Microsoft.ZuneMusic_8wekyb3d8bbwe!Microsoft.ZuneMusic,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\jnzcfreire2.2q-k32.rkr,D:\Softwares\wampserver2.2d-x32.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\jnzc\jnzcznantre.rkr,C:\wamp\wampmanager.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2510.31.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2510.31.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Q:\Fbsgjnerf\knzcc-jvaqbjf-k64-8.2.12-0-IF16-vafgnyyre.rkr,D:\Softwares\xampp-windows-x64-8.2.12-0-VS16-installer.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.NhgbTrarengrq.{0SQQ9P6O-656O-0S1S-NO08-O1PQOO7067O3},Microsoft.AutoGenerated.{0FDD9C6B-656B-0F1F-AB08-B1CDBB7067B3},REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},TvgSbeJvaqbjf.Onfu,GitForWindows.Bash,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\knzcc\cuc\cuc.rkr,C:\xampp\php\php.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\knzcc\knzcc-pbageby.rkr,C:\xampp\xampp-control.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\Qbjaybnqf\Ybbz Frghc 0.325.4.rkr,C:\Users\Boss\Downloads\Loom Setup 0.325.4.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},ryrpgeba.ncc.Ybbz,electron.app.Loom,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.JvaqbjfNynezf_8jrxlo3q8oojr!Ncc,Microsoft.WindowsAlarms_8wekyb3d8bbwe!App,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Zvpebfbsg.Jvaqbjf.ZrqvnCynlre32,Microsoft.Windows.MediaPlayer32,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},P:\Hfref\Obff\NccQngn\Ybpny\Grzc\{S5ON31RQ-0S17-407S-84P1-6ON5PO7O6R41}\.pe\clguba-3.14.2-nzq64.rkr,C:\Users\Boss\AppData\Local\Temp\{F5BA31ED-0F17-407F-84C1-6BA5CB7B6E41}\.cr\python-3.14.2-amd64.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Puebzr.HfreQngn.Cebsvyr1,Chrome.UserData.Profile1,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},Puebzr.HfreQngn.FlfgrzCebsvyr,Chrome.UserData.SystemProfile,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA},{6Q809377-6NS0-444O-8957-N3773S02200R}\JvaqbjfNccf\Zvpebfbsg.FperraFxrgpu_11.2511.47.0_k64__8jrxlo3q8oojr\FavccvatGbby\FavccvatGbby.rkr,{6D809377-6AF0-444B-8957-A3773F02200E}\WindowsApps\Microsoft.ScreenSketch_11.2511.47.0_x64__8wekyb3d8bbwe\SnippingTool\SnippingTool.exe,REG_BINARY,Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count
